canonical_gene_id	graph_gene_id	label	label_text	regime	positive_sources	construction_bucket	source_manifest	support_from_lethal_positive_list	support_from_protocolized_bridge	supporting_xp_ids	supporting_orthogroup_ids	supporting_bridge_methods	construction_note
fgraminearum::FGRAMPH1_01G17411	FGRAMPH1_01G17411	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323737.1	OG0002654	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17417	FGRAMPH1_01G17417	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323740.1	OG0002655	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17427	FGRAMPH1_01G17427	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323744.1	OG0003966	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17451	FGRAMPH1_01G17451	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323755.1	OG0001332	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17455	FGRAMPH1_01G17455	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323758.1	OG0002658	unified_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17457	FGRAMPH1_01G17457	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323760.1	OG0002659	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17461	FGRAMPH1_01G17461	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323761.1	OG0002660	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17489	FGRAMPH1_01G17489	1	essential	newlabel	lethal	lethal_phi_supported_positive	data/interim/protocol_refactor/fgraminearum_label_materialization/lethal_positive_gene_list.tsv	true	false				Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17537	FGRAMPH1_01G17537	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323799.1	OG0002667	unified_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17561	FGRAMPH1_01G17561	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323810.1	OG0003977	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17567	FGRAMPH1_01G17567	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323812.1	OG0002669	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17579	FGRAMPH1_01G17579	1	essential	newlabel	lethal	lethal_phi_supported_positive	data/interim/protocol_refactor/fgraminearum_label_materialization/lethal_positive_gene_list.tsv	true	false				Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17601	FGRAMPH1_01G17601	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323829.1	OG0002672	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17603	FGRAMPH1_01G17603	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323830.1	OG0002673	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17613	FGRAMPH1_01G17613	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323835.1	OG0002674	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17637	FGRAMPH1_01G17637	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323845.1	OG0002676	ncbi_protein_id_via_unified_map	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17725	FGRAMPH1_01G17725	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323885.1	OG0002678	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17759	FGRAMPH1_01G17759	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323900.1	OG0003984	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17773	FGRAMPH1_01G17773	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323908.1	OG0002696	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17793	FGRAMPH1_01G17793	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323918.1	OG0002681	unified_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17801	FGRAMPH1_01G17801	1	essential	newlabel	lethal	lethal_phi_supported_positive	data/interim/protocol_refactor/fgraminearum_label_materialization/lethal_positive_gene_list.tsv	true	false				Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17815	FGRAMPH1_01G17815	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323929.1	OG0000678	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17841	FGRAMPH1_01G17841	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323940.1	OG0002682	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17845	FGRAMPH1_01G17845	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323942.1	OG0002683	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17851	FGRAMPH1_01G17851	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323945.1	OG0001336	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17877	FGRAMPH1_01G17877	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323957.1	OG0002686	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17885	FGRAMPH1_01G17885	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323961.1	OG0002687	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17893	FGRAMPH1_01G17893	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323965.1	OG0002688	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17897	FGRAMPH1_01G17897	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323967.1	OG0002690	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17899	FGRAMPH1_01G17899	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323968.1	OG0002691	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17903	FGRAMPH1_01G17903	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323970.1	OG0002693	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17913	FGRAMPH1_01G17913	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323975.1	OG0003994	unified_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17915	FGRAMPH1_01G17915	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323976.1	OG0002694	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17935	FGRAMPH1_01G17935	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323985.1	OG0003276	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17945	FGRAMPH1_01G17945	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323990.1	OG0003696	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17949	FGRAMPH1_01G17949	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323992.1	OG0002059	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17963	FGRAMPH1_01G17963	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011323998.1	OG0002060	unified_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17979	FGRAMPH1_01G17979	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011324004.1	OG0002061	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17981	FGRAMPH1_01G17981	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011324005.1	OG0002062	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G17987	FGRAMPH1_01G17987	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011324008.1	OG0002063	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G18043	FGRAMPH1_01G18043	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011324032.1	OG0003698	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
