ph1_gene_id	orthogroup_id	has_scer_essential_ortholog	has_spom_essential_ortholog	has_any_yeast_essential	scer_essential_gene_ids	spom_essential_gene_ids	fg_occupancy_18	fg_presence_count_18	fg_mean_copy_18	fg_median_copy_18	fg_max_copy_18	fg_single_copy_fraction_18	is_strict_core_18	is_exact_single_copy_core_18	yeast_essential_support_class	weak_positive_confidence
XP_011327591.1	OG0005906	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327593.1	OG0005907	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327594.1	OG0005908	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327595.1	OG0005909	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327598.1	OG0005910	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327599.1	OG0005911	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327600.1	OG0005912	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327605.1	OG0005913	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327606.1	OG0005914	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327610.1	OG0005915	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327611.1	OG0005916	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327613.1	OG0005917	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327616.1	OG0005918	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327620.1	OG0005919	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327621.1	OG0005920	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327628.1	OG0005921	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327641.1	OG0005922	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327642.1	OG0005923	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327590.1	OG0005924	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327618.1	OG0005925	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327626.1	OG0005926	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327635.1	OG0005927	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327636.1	OG0005928	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327579.1	OG0005929	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316212.1	OG0005930	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316213.1	OG0005931	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316214.1	OG0005932	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316216.1	OG0005933	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316219.1	OG0005934	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316221.1	OG0005935	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316224.1	OG0005936	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316226.1	OG0005937	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316231.1	OG0005938	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316234.1	OG0005939	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316238.1	OG0005940	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316244.1	OG0005941	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316252.1	OG0005942	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316255.1	OG0005943	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316256.1	OG0005944	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316258.1	OG0005945	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316259.1	OG0005946	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316262.1	OG0005947	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317180.1	OG0005948	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317181.1	OG0005949	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317183.1	OG0005950	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317185.1	OG0005951	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317189.1	OG0005952	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317196.1	OG0005953	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317198.1	OG0005954	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317202.1	OG0005955	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317204.1	OG0005956	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317078.1	OG0005957	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317082.1	OG0005958	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317091.1	OG0005959	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317093.1	OG0005960	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317097.1	OG0005961	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317105.1	OG0005962	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317112.1	OG0005963	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317113.1	OG0005964	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317114.1	OG0005965	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317118.1	OG0005966	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317122.1	OG0005967	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317125.1	OG0005968	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317130.1	OG0005969	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317132.1	OG0005970	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317141.1	OG0005971	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317150.1	OG0005972	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317154.1	OG0005973	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317157.1	OG0005974	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317160.1	OG0005975	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317173.1	OG0005976	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317175.1	OG0005977	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317176.1	OG0005978	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317079.1	OG0005979	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317153.1	OG0005980	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317165.1	OG0005981	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316479.1	OG0005982	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316480.1	OG0005983	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316483.1	OG0005984	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316493.1	OG0005985	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316504.1	OG0005986	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316505.1	OG0005987	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316512.1	OG0005988	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316514.1	OG0005989	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316516.1	OG0005990	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316502.1	OG0005991	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316507.1	OG0005992	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317323.1	OG0005993	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317324.1	OG0005994	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317330.1	OG0005995	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317335.1	OG0005996	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317342.1	OG0005997	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317344.1	OG0005998	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317353.1	OG0005999	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317359.1	OG0006000	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317360.1	OG0006001	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317368.1	OG0006002	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317369.1	OG0006003	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317373.1	OG0006004	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317375.1	OG0006005	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317376.1	OG0006006	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317383.1	OG0006007	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317384.1	OG0006008	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317392.1	OG0006009	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317393.1	OG0006010	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317395.1	OG0006011	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317396.1	OG0006012	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317397.1	OG0006013	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317398.1	OG0006014	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317400.1	OG0006015	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317401.1	OG0006016	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317403.1	OG0006017	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317406.1	OG0006018	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317414.1	OG0006019	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317415.1	OG0006020	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317418.1	OG0006021	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317423.1	OG0006022	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317424.1	OG0006023	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317431.1	OG0006024	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317432.1	OG0006025	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317439.1	OG0006026	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317440.1	OG0006027	0	0	0	NA	NA	0.9444	17	1.0000	1.0	2	0.8889	0	0	none	none
XP_011317443.1	OG0006028	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317450.1	OG0006029	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317455.1	OG0006030	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317458.1	OG0006031	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317460.1	OG0006032	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317462.1	OG0006033	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317463.1	OG0006034	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317464.1	OG0006035	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317471.1	OG0006036	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317473.1	OG0006037	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317474.1	OG0006038	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317479.1	OG0006039	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317488.1	OG0006040	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317489.1	OG0006041	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317493.1	OG0006042	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317494.1	OG0006043	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317495.1	OG0006044	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317499.1	OG0006045	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317500.1	OG0006046	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317506.1	OG0006047	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317507.1	OG0006048	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317334.1	OG0006049	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317419.1	OG0006050	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317426.1	OG0006051	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317508.1	OG0006052	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317510.1	OG0006053	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011317358.1	OG0006054	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011326505.1	OG0006055	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011326506.1	OG0006056	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011326516.1	OG0006057	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011326523.1	OG0006058	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011326537.1	OG0006059	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011326546.1	OG0006060	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011326554.1	OG0006061	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011326555.1	OG0006062	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011326562.1	OG0006063	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011326509.1	OG0006064	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011326543.1	OG0006065	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011326544.1	OG0006066	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325195.1	OG0006067	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325194.1	OG0006068	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325193.1	OG0006069	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325191.1	OG0006070	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325190.1	OG0006071	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325188.1	OG0006072	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325187.1	OG0006073	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325185.1	OG0006074	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325183.1	OG0006075	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325135.1	OG0006076	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325133.1	OG0006077	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325129.1	OG0006078	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325128.1	OG0006079	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325127.1	OG0006080	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325126.1	OG0006081	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325125.1	OG0006082	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325124.1	OG0006083	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325122.1	OG0006084	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325121.1	OG0006085	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325114.1	OG0006086	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325110.1	OG0006087	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325109.1	OG0006088	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325108.1	OG0006089	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325107.1	OG0006090	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325104.1	OG0006091	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325103.1	OG0006092	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325102.1	OG0006093	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325099.1	OG0006094	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011326013.1	OG0006095	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011326002.1	OG0006096	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011326000.1	OG0006097	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325998.1	OG0006098	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325997.1	OG0006099	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325993.1	OG0006100	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325992.1	OG0006101	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325989.1	OG0006102	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325981.1	OG0006103	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325978.1	OG0006104	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325976.1	OG0006105	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325974.1	OG0006106	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325970.1	OG0006107	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325969.1	OG0006108	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325968.1	OG0006109	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325967.1	OG0006110	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325963.1	OG0006111	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325960.1	OG0006112	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325959.1	OG0006113	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325955.1	OG0006114	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325953.1	OG0006115	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325949.1	OG0006116	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325948.1	OG0006117	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325947.1	OG0006118	0	0	0	NA	NA	0.9444	17	1.0000	1.0	2	0.8889	0	0	none	none
XP_011325942.1	OG0006119	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325938.1	OG0006120	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325937.1	OG0006121	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325936.1	OG0006122	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325935.1	OG0006123	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325934.1	OG0006124	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325933.1	OG0006125	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325932.1	OG0006126	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325929.1	OG0006127	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325926.1	OG0006128	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325924.1	OG0006129	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325113.1	OG0006130	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325115.1	OG0006131	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325131.1	OG0006132	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325990.1	OG0006133	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325996.1	OG0006134	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325994.1	OG0006135	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011325186.1	OG0006136	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327312.1	OG0006137	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327315.1	OG0006138	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327319.1	OG0006139	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327320.1	OG0006140	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327322.1	OG0006141	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327323.1	OG0006142	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327324.1	OG0006143	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
