canonical_gene_id	graph_gene_id	label	construction_bucket	support_source	primary_source_key	yeast_support_class	has_yeast_transfer_support	has_phi_essential_lethal_support	is_old_positive	supporting_orthogroup_ids	orthogroup_stage_detail	supporting_xp_ids	scer_essential_gene_ids	spom_essential_gene_ids	bridge_methods	mapped_fusarium_gene	final_label_class	supporting_evidence_flags	source_manifest
fgraminearum::FGRAMPH1_01G28147	FGRAMPH1_01G28147	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0002717	OG0002717	XP_011328800.1		SPBC2F12.10.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G28147	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G28187	FGRAMPH1_01G28187	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0002714	OG0002714	XP_011328819.1		SPAP19A11.05c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G28187	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G28249	FGRAMPH1_01G28249	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0002710	OG0002710	XP_011328849.1		SPCC188.06c.1:pep	ncbi_protein_id_via_unified_map	fgraminearum::FGRAMPH1_01G28249	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G00463	FGRAMPH1_01G00463	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0003206	OG0003206	XP_011315781.1	YNL245C	SPBC146.05c.1:pep	ncbi_protein_id_via_unified_map	fgraminearum::FGRAMPH1_01G00463	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G00513	FGRAMPH1_01G00513	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0003210	OG0003210	XP_011315806.1	YEL002C	SPCC338.15.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G00513	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G00709	FGRAMPH1_01G00709	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002726	OG0002726	XP_011315906.1	YNL182C	SPAC13G7.08c.1:pep	unified_plus_fgsg_support	fgraminearum::FGRAMPH1_01G00709	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G00721	FGRAMPH1_01G00721	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002727	OG0002727	XP_011315912.1	YDR324C	SPBC19F5.02c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G00721	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G00771	FGRAMPH1_01G00771	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0001340	OG0001340	XP_011315933.1	YOL139C	SPAC16E8.15.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G00771	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G00785	FGRAMPH1_01G00785	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002732	OG0002732	XP_011315940.1	YOR206W	SPAC1142.04.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G00785	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G00813	FGRAMPH1_01G00813	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002737	OG0002737	XP_011315953.1	YOR232W	SPBC3B9.19.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G00813	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G00815	FGRAMPH1_01G00815	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002738	OG0002738	XP_011315954.1	YDL097C	SPAC23G3.11.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G00815	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G00853	FGRAMPH1_01G00853	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002740	OG0002740	XP_011315972.1	YHR068W	SPBC1271.04c.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G00853	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G00861	FGRAMPH1_01G00861	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002741	OG0002741	XP_011315976.1	YOR217W	SPBC23E6.07c.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G00861	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G00865	FGRAMPH1_01G00865	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002743	OG0002743	XP_011315978.1	YBR087W	SPBC83.14c.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G00865	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G00885	FGRAMPH1_01G00885	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002746	OG0002746	XP_011315988.1	YKL004W	SPAC3H8.06.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G00885	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G00925	FGRAMPH1_01G00925	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002748	OG0002748	XP_011316006.1	YMR061W	SPAC6F12.17.1:pep	ncbi_protein_id_via_unified_map	fgraminearum::FGRAMPH1_01G00925	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G00945	FGRAMPH1_01G00945	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002752	OG0002752	XP_011316016.1	YGR074W	SPAC27D7.07c.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G00945	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G00959	FGRAMPH1_01G00959	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002755	OG0002755	XP_011316022.1	YGR099W	SPAC458.03.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G00959	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G00963	FGRAMPH1_01G00963	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002757	OG0002757	XP_011316024.1	YPR110C	SPBC1289.07c.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G00963	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G00969	FGRAMPH1_01G00969	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002758	OG0002758	XP_011316027.1	YOR157C	SPAC23D3.07.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G00969	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G00979	FGRAMPH1_01G00979	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0001342	OG0001342	XP_011316032.1	YGL044C	SPAC644.16.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G00979	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G00983	FGRAMPH1_01G00983	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002761	OG0002761	XP_011316034.1	YPR144C	SPBC1604.06c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G00983	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01045	FGRAMPH1_01G01045	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0001350	OG0001350	XP_011316062.1	YAL043C	SPAC1071.01c.1:pep	unified_plus_fgsg_support	fgraminearum::FGRAMPH1_01G01045	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01091	FGRAMPH1_01G01091	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0004026	OG0004026	XP_011316086.1	YLR243W	SPAC4D7.12c.1:pep	ncbi_protein_id_via_unified_map	fgraminearum::FGRAMPH1_01G01091	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01117	FGRAMPH1_01G01117	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002768	OG0002768	XP_011316097.1	YGL022W	SPBC1271.02.1:pep	unified_plus_fgsg_support	fgraminearum::FGRAMPH1_01G01117	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01161	FGRAMPH1_01G01161	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0001473	OG0001473	XP_011316117.1	YKR086W	SPBC1711.17.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G01161	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01163	FGRAMPH1_01G01163	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002772	OG0002772	XP_011316118.1	YLR196W	SPBC1711.16.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G01163	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01223	FGRAMPH1_01G01223	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002776	OG0002776	XP_011316148.1	YNL240C	SPCC1450.10c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G01223	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01245	FGRAMPH1_01G01245	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002377	OG0002377	XP_011316158.1	YJL069C	SPBC29A3.06.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G01245	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01277	FGRAMPH1_01G01277	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002378	OG0002378	XP_011316173.1	YJL002C	SPAC27F1.07.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G01277	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01291	FGRAMPH1_01G01291	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002380	OG0002380	XP_011316179.1	YPL010W	SPCC576.07.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G01291	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01299	FGRAMPH1_01G01299	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002382	OG0002382	XP_011316183.1	YDL003W	SPCC338.17c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G01299	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01421	FGRAMPH1_01G01421	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0001723	OG0001723	XP_011316239.1	YDL143W	SPBC106.06.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G01421	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01423	FGRAMPH1_01G01423	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0001724	OG0001724	XP_011316240.1	YKL145W	SPBC16C6.07c.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G01423	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01429	FGRAMPH1_01G01429	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0001726	OG0001726	XP_011316243.1	YMR235C	SPAC22E12.07.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G01429	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01433	FGRAMPH1_01G01433	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0001727	OG0001727	XP_011316245.1	YOR362C	SPCC1795.04c.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G01433	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01435	FGRAMPH1_01G01435	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0001089	OG0001089	XP_011316246.1	YEL055C	SPBC14C8.14c.1:pep	unified_plus_fgsg_support	fgraminearum::FGRAMPH1_01G01435	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01449	FGRAMPH1_01G01449	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0001731	OG0001731	XP_011316253.1	YLR321C	SPCC16A11.14.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G01449	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01519	FGRAMPH1_01G01519	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002000	OG0002000	XP_011316285.1	YPR086W	SPAC16E8.16.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G01519	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01591	FGRAMPH1_01G01591	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0001896	OG0001896	XP_011316320.1	YDL015C	SPBC646.07c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G01591	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01625	FGRAMPH1_01G01625	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0001900	OG0001900	XP_011316337.1	YPR190C	SPAPB1E7.03.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G01625	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01663	FGRAMPH1_01G01663	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0001905	OG0001905	XP_011316353.1	YGL116W	SPAC821.08c.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G01663	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01693	FGRAMPH1_01G01693	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0003094	OG0003094	XP_011316368.1	YGL093W	SPCC1020.02.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G01693	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01749	FGRAMPH1_01G01749	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0003096	OG0003096	XP_011316395.1	YLR459W	SPAC1952.01.1:pep	unified_plus_fgsg_support	fgraminearum::FGRAMPH1_01G01749	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01765	FGRAMPH1_01G01765	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0003097	OG0003097	XP_011316403.1	YJL091C	SPAC144.10c.1:pep	ncbi_protein_id_via_unified_map	fgraminearum::FGRAMPH1_01G01765	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01853	FGRAMPH1_01G01853	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0003102	OG0003102	XP_011316440.1	YNL132W	SPAC20G8.09c.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G01853	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01907	FGRAMPH1_01G01907	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0003109	OG0003109	XP_011316467.1	YFL017W-A	SPBC4B4.05.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G01907	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G01961	FGRAMPH1_01G01961	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0001536	OG0001536	XP_011316492.1	YFR004W	SPAC31G5.13.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G01961	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G02051	FGRAMPH1_01G02051	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0001207	OG0001207	XP_011316533.1	YLR277C	SPAC17G6.16c.1:pep	ncbi_protein_id_via_unified_map	fgraminearum::FGRAMPH1_01G02051	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
